uke2_1_neu,uke2_2_neu,uke2_3_neu,recoded_uke2_4_neu,uke2_5_neu,recoded_uke2_6_neu,uke2_7_neu,recoded_uke2_8_neu,uke2_9_neu,age_group,q1,educ_rec,Parties,weight
3,4,3,4,4,3,4,2,4,5,2,1,3,0.9090536165473173
1,2,1,4,NA,3,3,1,3,5,1,2,2,1.025176129499408
3,4,4,4,4,1,4,1,3,5,1,1,1,0.8349308806007019
3,3,2,3,4,2,3,1,2,6,1,1,1,0.9035102827020519
3,4,3,3,3,2,3,3,3,6,1,3,1,0.9353143912281471
3,3,3,4,4,1,4,1,3,6,1,1,1,0.6199935242265623
3,4,3,3,3,2,3,1,3,4,1,1,2,1.0694118790507317
4,3,3,1,3,1,3,2,4,6,1,1,2,1.0652588927745803
1,1,1,1,1,1,1,1,1,1,2,1,NA,1.1947894258265916
3,4,2,3,4,1,4,2,3,5,1,2,5,1.126143731248147
3,4,3,3,3,NA,3,2,3,6,2,1,5,1.096267580781352
NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,NA,1.2957978724851398
4,4,4,4,4,2,4,3,4,6,1,3,1,0.7106263665166753
2,3,2,4,4,1,3,2,2,4,2,1,1,1.0723657944916019
3,4,4,4,4,1,4,1,2,4,2,1,2,0.6020944670823501
3,4,3,3,2,2,4,2,4,6,1,1,5,0.6601928801876585
4,4,4,4,4,1,4,NA,4,6,1,2,3,0.8316448405644148
2,3,3,3,3,2,3,2,2,4,1,1,4,0.7448865370138286
2,3,1,NA,1,1,3,1,1,2,1,NA,NA,1.0536051728440914
3,3,3,NA,3,2,NA,2,3,3,2,1,2,1.1882555932862222
1,1,1,4,1,1,1,4,1,1,1,1,NA,1.5331713227557466
1,1,1,1,1,1,1,NA,2,1,2,2,1,1.2585222723376572
1,3,2,3,2,1,3,2,3,4,2,2,NA,0.8859426870521782
3,3,3,3,3,2,3,1,3,5,1,3,6,0.884635756230563
3,3,3,4,3,3,3,3,4,4,1,1,2,1.8045320252522796
3,3,3,3,3,3,3,2,4,4,1,2,3,0.888442067444421
3,4,3,3,3,2,3,1,3,5,1,1,2,0.806699022715878
1,1,1,1,1,1,1,1,1,1,1,3,4,0.9347970794297997
1,1,1,NA,1,1,1,1,1,3,1,3,NA,1.0062557663781295
1,1,1,NA,1,1,1,NA,1,4,2,1,NA,0.8413472997930438
1,1,1,4,1,1,2,1,1,5,1,1,NA,0.9687641580744476
3,NA,3,NA,3,2,NA,NA,3,1,2,2,1,1.2585222723376572
2,3,3,3,NA,1,3,2,3,3,1,3,6,1.0476892199417904
1,3,1,NA,NA,1,2,1,1,6,1,1,4,0.8378923230132507
3,3,3,4,3,2,3,1,NA,4,1,1,NA,1.0311662617017865
4,4,4,4,4,3,4,3,4,6,2,1,2,1.1556611028364359
2,3,1,4,3,1,3,1,NA,4,2,3,2,0.8313200621701456
1,2,1,NA,1,1,1,1,1,5,2,1,NA,1.2116751629924118
2,2,2,1,2,3,2,3,2,4,2,1,NA,0.8625266867672567
3,4,3,4,4,4,4,1,4,6,1,3,5,1.0698993425910193
4,4,3,1,4,NA,4,1,3,2,1,NA,NA,0.904209230642922
2,3,3,3,3,2,3,2,NA,5,2,2,1,1.2448588123121616
3,3,3,4,4,2,4,2,4,5,1,1,1,0.6199935242265623
4,4,3,4,4,1,4,3,4,6,1,2,2,1.0019623765114627
3,4,NA,4,3,NA,4,1,NA,4,2,1,4,0.7498486236105033
4,4,4,1,4,1,4,1,4,3,2,1,NA,1.0596270303169928
4,4,3,3,3,2,4,3,3,6,2,1,1,0.888190489616438
2,2,2,4,2,1,3,1,3,4,1,1,5,0.7682232406326899
3,3,NA,3,3,3,3,NA,3,5,1,1,3,0.9660647330661427
4,4,4,4,4,2,4,1,4,6,2,1,1,1.0911742952187848
3,3,3,3,3,1,3,1,3,6,1,1,1,0.4710541712145225
4,4,1,4,4,4,4,1,3,6,2,1,5,0.9708486437485793
3,3,3,3,2,2,3,NA,3,1,1,2,NA,1.4439516663374408
4,4,4,3,4,2,3,1,4,6,1,1,6,0.9535347757569368
3,3,3,2,3,2,3,2,3,4,1,1,2,1.2718959295416425
3,4,3,3,4,3,4,2,4,6,1,1,4,0.7897745580518096
3,3,3,3,3,2,3,2,3,6,1,1,2,0.806699022715878
4,4,4,4,4,3,4,2,4,5,2,1,3,0.9624264155186936
1,1,1,2,3,1,2,1,1,2,2,3,NA,1.1217898912601172
4,4,4,3,4,4,4,NA,4,6,1,1,2,0.806699022715878
3,4,4,4,4,1,4,2,4,1,1,3,3,1.2170916575976498
3,3,3,4,4,1,4,NA,3,6,1,NA,1,0.7684587338477206
3,3,3,4,4,NA,3,NA,3,6,1,1,2,0.825388858070917
3,NA,3,4,3,2,3,2,3,5,2,1,NA,1.1604052899281434
1,2,2,3,2,3,NA,3,1,6,2,NA,4,0.599707643905764
3,4,3,3,4,3,4,3,4,6,1,1,1,0.4710541712145225
4,4,4,4,3,3,4,3,4,6,1,NA,5,0.5897488267295757
4,2,1,4,2,2,3,2,2,2,1,1,NA,0.9975387593407491
3,3,3,4,3,1,4,1,4,5,2,1,4,0.7893250466121335
NA,NA,NA,NA,2,NA,1,NA,2,1,1,1,NA,0.8934715687539143
3,3,2,2,3,1,2,2,4,1,1,NA,NA,1.5235257932871211
3,3,3,4,3,3,4,2,3,6,1,1,5,0.7942010488719548
3,3,NA,4,4,1,4,1,4,4,2,1,4,0.7498486236105033
3,4,4,3,3,2,4,NA,4,5,1,1,1,0.8349308806007019
4,4,4,4,4,4,4,2,4,6,2,1,4,0.8913408401993268
3,4,3,4,4,2,3,3,3,6,2,1,3,0.7335718769628199
2,3,2,3,2,4,2,3,2,2,2,3,3,0.5628116901483133
4,4,4,4,4,4,4,NA,4,5,2,1,2,1.0089733003519783
4,3,4,4,4,2,4,2,4,6,2,1,1,1.274715186727689
2,2,2,1,3,3,2,3,2,2,1,1,5,0.8814947346245853
2,3,3,2,2,3,2,3,2,1,1,NA,2,1.3646673181283673
4,4,4,4,4,3,4,3,4,6,1,2,5,0.7470104927103679
4,3,2,3,2,3,3,2,4,6,1,1,1,0.6864624722217056
4,4,4,4,4,4,4,1,4,6,1,1,1,0.6199935242265623
3,3,3,4,3,1,4,2,3,4,2,1,NA,0.7125543342479704
3,4,3,1,3,1,3,3,3,4,2,1,1,0.8085716067497093
3,4,4,4,4,2,4,2,4,5,1,1,5,0.6508562164985221
4,4,4,4,4,2,4,2,4,6,2,2,5,0.9807981583150404
3,3,4,3,3,2,3,2,4,2,1,2,1,0.7497049500090677
1,3,2,NA,2,1,NA,1,NA,5,1,1,4,0.6310848299801837
3,4,3,4,4,1,4,1,4,2,2,NA,NA,0.6389840668823338
2,2,1,3,2,1,3,2,1,2,2,2,4,0.8305488557025941
2,4,3,2,3,1,3,2,3,6,2,1,NA,1.010098249165781
1,3,1,2,1,1,2,2,2,6,1,1,NA,0.8239588331906565
3,4,4,4,4,2,4,2,4,5,1,1,2,0.7910278928356628
3,3,3,4,3,1,4,1,3,3,1,1,1,1.4558612398282578
1,3,1,3,1,1,1,1,1,4,2,1,NA,0.8669687626721752
3,4,3,3,4,3,3,2,3,6,1,1,4,0.5086938807195749
4,4,4,4,4,3,4,4,4,1,2,3,3,0.8825327102177143
4,4,4,4,4,2,4,2,4,6,1,1,2,0.806699022715878
3,3,3,4,4,3,4,1,3,6,1,1,2,0.6010014200262984
1,3,1,3,2,1,3,1,3,3,1,2,4,0.8805532804899582
4,4,4,4,4,1,4,2,4,4,1,1,6,0.7014305827106838
1,2,1,2,1,1,2,1,1,5,2,1,1,0.7754526715920562
2,4,4,4,4,1,4,1,3,4,2,2,NA,0.8859426870521782
1,1,1,4,1,1,1,1,1,2,2,2,4,0.7086700419481687
3,4,4,3,4,3,4,2,4,6,2,1,1,0.5891677916935792
3,4,1,4,1,1,3,1,2,6,2,1,1,0.659542441939173
1,3,1,1,2,1,3,1,1,4,1,2,4,0.8539620552257029
2,1,3,3,2,2,3,2,1,2,1,1,1,0.9907459849551437
2,NA,1,1,2,1,NA,NA,2,5,2,1,NA,1.1604052899281434
1,2,1,1,1,1,2,1,2,4,2,1,3,0.8139957577579822
4,4,4,4,4,4,4,2,4,4,2,1,2,1.3952991516959603
4,4,4,4,4,4,4,3,4,1,2,3,1,0.9813657734544587
NA,2,3,4,3,3,1,1,2,1,1,1,3,1.0840626127523423
4,4,4,4,4,4,4,2,4,4,2,3,NA,1.2404327344685608
3,3,3,3,3,2,3,2,3,6,1,1,5,1.1398232137672781
NA,NA,NA,4,4,1,4,1,3,3,2,1,1,1.3106675017082803
3,3,2,3,3,1,3,2,2,6,2,1,NA,0.8816442926592599
3,3,3,4,4,2,4,2,4,6,1,1,2,0.8093546549390416
1,3,1,1,1,1,4,1,4,2,2,NA,6,0.9179447753915826
4,4,NA,4,4,1,4,NA,4,5,2,1,NA,1.476266953064677
3,3,1,4,1,2,3,1,2,5,1,1,NA,0.9687641580744476
3,4,3,3,3,3,3,2,3,6,2,1,NA,0.9958656254577519
4,4,NA,NA,4,NA,4,1,1,1,2,1,2,1.0972597773581236
3,3,4,4,4,1,4,3,3,5,1,NA,1,0.8349308806007019
3,3,3,2,3,2,3,1,NA,2,1,1,1,0.7356969410254914
1,3,1,4,3,1,3,1,2,5,2,1,NA,0.9958656254577519
3,4,3,NA,3,2,4,2,4,6,1,1,4,0.8874268125966814
4,4,4,4,4,3,4,2,4,6,1,1,4,0.5086938807195749
4,4,3,4,4,4,4,3,4,5,1,1,1,0.6199935242265623
3,2,2,3,1,3,3,4,2,2,1,3,1,0.7040824039467745
1,3,1,4,2,1,3,3,3,5,2,1,5,1.3074193219456711
3,3,3,3,3,2,3,3,3,6,1,1,1,0.5273204386740158
4,4,4,4,4,1,4,1,4,5,1,1,1,0.67091844051134
3,3,3,2,2,1,3,3,3,2,1,3,1,0.7040824039467745
1,1,1,4,2,4,1,4,2,3,1,1,NA,1.175600774896103
2,3,2,2,3,2,3,2,3,5,1,1,1,0.6199935242265623
3,3,3,3,4,1,3,2,3,6,2,1,1,1.274715186727689
3,NA,NA,3,3,NA,NA,NA,NA,6,2,NA,1,1.498737964702682
1,1,1,4,1,1,1,1,1,6,1,1,4,0.7126489714293824
4,4,4,4,4,1,4,4,4,5,2,1,5,1.096267580781352
3,NA,NA,NA,3,2,3,2,NA,2,2,NA,2,0.8498352055166956
4,4,4,4,4,4,4,4,4,6,1,1,2,0.6010014200262984
2,4,1,4,4,1,3,1,2,4,2,1,NA,0.7861018694126708
1,NA,NA,3,NA,1,3,1,3,5,2,1,2,1.0089733003519783
3,4,2,4,4,3,4,1,4,6,2,1,NA,1.121627370116129
3,2,NA,NA,3,1,3,1,2,4,2,1,2,0.9533240639599888
1,1,1,NA,1,1,1,1,1,2,2,3,NA,1.3189370582202005
1,4,1,3,1,1,3,1,1,6,1,1,4,0.8378923230132507
4,4,4,4,4,3,4,2,3,6,1,1,1,0.6343577128058091
3,4,3,4,4,2,4,3,4,3,2,1,NA,0.9607898522721691
3,4,3,3,4,1,4,3,4,4,1,1,1,1.029741860508106
3,4,3,4,3,2,3,NA,3,6,2,1,2,1.1556611028364359
3,4,4,4,4,2,4,3,4,6,1,1,1,0.4710541712145225
4,4,3,4,3,2,4,3,3,1,1,1,NA,1.216942201534162
2,2,2,3,3,2,3,1,2,4,1,1,4,0.9321923260099784
3,4,3,4,4,3,4,3,4,5,1,3,1,0.8349308806007019
3,4,4,4,4,2,4,1,4,6,2,1,4,0.71224335711595
4,4,3,4,4,1,4,NA,4,6,1,1,2,0.806699022715878
3,4,NA,3,4,1,3,1,4,1,1,1,NA,1.0974334671423427
2,3,NA,3,NA,3,3,3,3,1,2,1,NA,1.4458049364545378
3,3,3,4,3,2,3,2,4,6,2,1,NA,0.7886453606242443
3,4,3,3,4,2,4,2,3,2,1,3,2,0.9540093030845556
4,4,4,4,4,2,4,1,4,1,1,3,2,1.0133592128662083
1,NA,2,3,3,2,2,2,3,2,2,1,NA,0.7665008072518054
4,4,1,4,4,3,4,2,4,5,1,1,5,0.7762174200683047
3,3,3,4,4,1,4,2,3,4,2,NA,3,0.650439254027715
1,1,3,4,1,4,1,1,1,4,1,1,1,1.4143599486804548
1,3,1,3,3,2,3,1,2,5,1,1,1,0.6199935242265623
2,4,2,2,3,1,2,2,3,5,2,1,5,1.5733437255590157
4,4,3,4,3,3,4,3,4,2,1,1,6,0.8652816137190289
4,4,4,4,4,1,4,3,4,6,2,1,1,0.659542441939173
4,4,4,4,4,1,4,1,4,6,1,1,2,0.806699022715878
4,4,4,4,3,2,4,1,4,6,1,1,1,0.8349308806007019
3,3,3,3,3,2,3,2,3,5,1,1,3,0.9660647330661427
3,4,4,4,3,1,4,2,3,5,1,1,1,0.6199935242265623
1,3,1,2,1,2,2,1,1,5,1,1,4,0.8378923230132507
3,4,3,4,4,4,4,2,2,5,2,1,5,1.096267580781352
2,3,3,3,3,2,3,1,3,6,2,1,4,0.8347367183862017
3,3,3,2,3,2,3,2,3,1,2,NA,NA,1.317698316805432
NA,2,2,3,4,1,3,2,4,1,1,1,NA,0.8934715687539143
1,3,3,4,4,1,4,1,2,6,2,1,4,0.6342101936504333
4,3,3,4,4,1,3,1,4,4,1,NA,4,0.9889870287317957
1,1,1,1,1,1,1,1,1,6,2,1,4,0.8374154246622323
1,1,1,1,1,1,1,NA,1,2,2,1,NA,0.927827352816653
1,1,1,NA,1,1,1,1,1,1,1,1,NA,0.9856927910006943
3,4,4,3,4,2,4,2,4,5,2,1,2,0.8198973316540753
3,4,NA,4,NA,3,4,2,NA,5,1,1,6,0.7460864454878873
1,NA,3,1,2,1,3,1,1,6,2,1,2,0.7516984268043841
3,3,3,2,3,2,3,2,4,2,1,1,2,0.8983139317002945
3,3,3,4,3,3,3,1,3,5,2,1,NA,1.3294742124896088
2,3,2,3,3,2,3,2,3,5,2,1,3,1.1376401145256498
NA,3,NA,2,1,1,2,2,NA,4,1,1,2,1.282263516680698
1,2,2,3,2,1,3,1,1,1,1,1,5,0.9835502804151421
2,3,3,3,3,2,3,1,3,5,1,1,3,0.9660647330661427
4,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,4,0.9106903642550277
1,2,1,NA,3,2,3,1,2,5,2,1,NA,1.1604052899281434
4,4,3,1,3,1,4,1,4,6,1,1,2,0.806699022715878
2,3,1,4,2,1,3,1,3,6,2,1,5,0.8013081517660892
1,NA,1,4,1,1,1,1,NA,5,2,1,NA,1.1604052899281434
2,3,3,4,2,1,3,1,2,6,2,1,NA,0.7566315429281955
3,4,3,4,4,3,4,2,3,6,2,1,2,1.3587609116020853
4,4,4,1,4,1,4,1,4,4,1,1,5,1.0345483972587222
1,1,1,NA,NA,1,1,1,1,5,2,1,NA,1.3294742124896088
2,NA,NA,NA,3,3,3,2,NA,6,2,1,4,0.6713412536931559
4,4,4,4,4,3,4,1,4,5,1,1,2,1.0652588927745803
1,4,1,4,3,1,4,1,3,6,2,1,NA,0.927244575855745
3,4,4,4,4,3,4,4,3,1,2,1,NA,1.0830051638504095
4,4,4,4,4,1,4,1,4,4,2,1,2,0.9722104589399378
3,3,3,4,3,3,3,NA,3,6,2,1,3,0.6884648326386418
3,3,3,2,3,3,2,2,4,5,2,1,1,1.498737964702682
4,4,4,4,4,2,4,1,4,5,1,1,3,0.7268107727025425
3,4,3,4,3,1,3,2,4,5,1,1,3,0.8095686430082563
3,4,3,2,3,2,4,NA,2,2,2,3,NA,0.8410200095024357
2,3,2,4,3,4,4,1,3,4,2,1,NA,0.7861018694126708
3,3,3,3,3,2,3,2,3,5,1,1,4,0.6695342725586135
NA,4,NA,4,3,3,3,2,3,6,1,1,5,0.6508562164985221
4,4,4,4,4,2,4,1,4,5,1,1,1,0.67091844051134
3,3,2,1,1,2,3,3,NA,1,1,NA,5,1.2945322255322975
4,4,3,4,4,1,4,1,4,5,1,3,5,0.6508562164985221
4,3,4,4,4,1,4,2,4,6,2,1,1,0.8585882549274589
3,4,4,4,3,1,4,NA,3,2,2,1,3,0.6974449517921798
2,3,2,NA,3,3,3,3,4,1,2,1,6,1.0148154689835112
1,2,2,1,1,1,1,2,2,1,1,1,1,0.9156965784170588
3,3,3,4,1,1,3,1,3,6,2,NA,1,0.888190489616438
2,3,3,4,3,1,4,2,3,5,1,1,2,0.806699022715878
3,4,4,4,4,1,4,1,3,6,2,1,1,0.659542441939173
3,4,3,3,4,2,3,3,3,6,1,1,1,0.8349308806007019
4,4,4,4,3,1,4,1,4,5,1,1,3,0.7268107727025425
4,4,3,4,4,4,4,2,4,5,1,1,NA,1.031538337145494
3,4,4,4,3,2,3,2,3,5,2,1,1,1.1300593234521774
4,3,4,3,4,2,3,2,4,3,2,1,1,1.3106675017082803
4,4,4,NA,4,1,4,4,4,5,1,1,1,0.6478323228534728
4,4,4,4,4,4,4,1,4,4,1,1,3,0.911156995636749
2,3,2,2,2,3,2,2,2,2,2,3,NA,0.9326057319568026
1,3,NA,4,2,1,NA,NA,NA,2,2,1,NA,0.8410200095024357
3,4,2,4,4,3,4,3,3,6,2,NA,1,1.498737964702682
3,4,4,4,4,2,4,1,4,3,2,1,1,0.9132411868842951
4,4,3,4,4,3,4,3,3,5,2,1,1,1.498737964702682
2,3,1,1,3,1,3,1,1,4,1,1,NA,0.8750412824711005
2,3,3,3,4,2,4,2,3,6,1,1,NA,0.9350278146840374
4,3,4,1,3,2,3,2,3,1,1,1,4,1.3784717981535912
3,4,3,4,3,2,3,2,3,5,2,1,2,1.3587609116020853
1,4,1,4,1,1,1,1,1,5,2,1,NA,1.0986556283913123
3,3,4,4,4,2,4,2,3,6,1,1,2,0.7910278928356628
4,3,4,4,4,3,4,3,4,5,2,1,1,1.044284104038363
1,1,1,1,1,1,1,1,1,6,2,3,NA,0.920597743979079
4,4,4,2,4,1,4,2,4,6,2,1,2,0.8581577428824053
1,2,1,1,3,1,3,3,1,2,2,1,NA,0.9050445046427439
3,4,4,4,4,1,4,2,4,6,2,1,NA,0.847009328253652
1,3,1,3,3,1,3,2,2,1,2,3,NA,1.1217699401258905
4,4,4,4,4,4,4,2,4,6,2,1,3,0.9090536165473173
1,2,1,NA,1,1,1,1,1,6,2,1,NA,0.8301912553815057
3,4,3,4,4,1,4,2,4,6,2,1,2,0.7665903968396963
3,4,2,3,4,3,3,NA,3,6,2,1,NA,0.9958656254577519
NA,NA,NA,NA,3,NA,NA,NA,NA,6,2,1,2,0.8414869634867063
2,3,2,2,3,1,2,1,2,6,2,NA,4,1.047988107936535
2,3,3,3,3,2,3,2,NA,3,2,1,NA,0.8708985440392171
4,4,3,4,4,4,4,3,4,1,1,2,1,1.4870067204836384
1,1,1,4,1,1,1,1,1,6,2,1,2,1.0323494844431922
3,4,3,3,4,1,4,2,3,6,2,1,NA,0.7566315429281955
3,4,3,3,4,3,3,2,3,6,2,1,1,0.888190489616438
